over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
174575,8,3.2,2.0,0.0,0.0,2.0,24.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T10:59:35Z,4,False,351,Chris Tremain,783,Cameron Bancroft,844,Jake Carder,334,83,Left,Mid Wicket,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174575,8,3.2,2.0,0.0,0.0,2.0,24.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:00:17Z,5,False,351,Chris Tremain,844,Jake Carder,783,Cameron Bancroft,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,MissedLegSide,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174575,8,3.2,2.0,0.0,0.0,2.0,24.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:00:52Z,6,False,351,Chris Tremain,844,Jake Carder,783,Cameron Bancroft,328,57,Right,Short Extra Cover,0,0,0,0,BackOfALength,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:01:39Z,1,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,281,109,Left,Mid On,2,0,2,2,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:02:15Z,2,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,247,52,Left,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:02:50Z,3,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,90,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,Null,Missed,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:03:22Z,4,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,28,77,Left,Leg Gully,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:04:04Z,5,False,20,Peter Siddle,844,Jake Carder,783,Cameron Bancroft,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174578,9,3.18,3.0,0.0,0.0,3.0,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:04:40Z,6,False,20,Peter Siddle,844,Jake Carder,783,Cameron Bancroft,42,65,Right,Short Third Man,0,0,0,0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:06:05Z,1,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,90,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:06:42Z,2,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,349,19,Left,Short Leg,0,0,0,0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:07:17Z,3,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,23,67,Left,Leg Gully,0,0,0,0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:07:55Z,4,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,42,45,Left,Leg Gully,0,0,0,0,Short,Null,Played,0,Fended,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:08:32Z,5,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,90,48,Left,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174581,10,2.84,0.0,0.0,0.0,,27.0,0.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:09:08Z,6,False,1068,Andrew Fekete,783,Cameron Bancroft,844,Jake Carder,308,57,Left,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:09:58Z,1,False,20,Peter Siddle,844,Jake Carder,783,Cameron Bancroft,210,82,Right,Mid Wicket,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:10:33Z,2,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,270,40,Left,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:11:04Z,3,False,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,161,46,Left,Gully,0,0,0,0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:11:40Z,4,True,20,Peter Siddle,783,Cameron Bancroft,844,Jake Carder,47,57,Left,Leg Gully,0,0,0,0,LengthBall,Null,Edged,0,ForwardDefensive,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,783.0,Cameron Bancroft,Caught,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:14:02Z,5,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,194,19,Right,Short Leg,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174584,11,2.67,1.0,1.0,0.0,1.0,28.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:14:35Z,6,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:15:33Z,1,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:16:09Z,2,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,338,49,Right,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:16:42Z,3,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,344,47,Right,Point,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:17:16Z,4,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,23,163,Right,Deep Backward Point,4,0,4,4,LengthBall,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:17:59Z,5,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,103,165,Right,Fine Leg,4,0,4,4,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
174589,12,3.13,8.0,0.0,0.0,8.0,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:18:39Z,6,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,336,40,Right,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:19:26Z,1,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,33,57,Right,Fourth Slip,0,0,0,0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:20:04Z,2,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,270,40,Right,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:20:38Z,3,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,197,11,Right,Short Leg,0,0,0,0,Short,Null,HitBody,0,Fended,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:23:21Z,4,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,209,48,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:24:01Z,5,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174594,13,2.88,0.0,0.0,0.0,,36.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:24:39Z,6,False,20,Peter Siddle,721,Shaun Marsh,844,Jake Carder,230,48,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:25:35Z,1,False,1068,Andrew Fekete,844,Jake Carder,721,Shaun Marsh,212,118,Right,Mid Wicket,3,0,3,3,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:26:19Z,2,False,1068,Andrew Fekete,721,Shaun Marsh,844,Jake Carder,312,68,Right,Extra Cover,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:27:00Z,3,False,1068,Andrew Fekete,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:27:32Z,4,False,1068,Andrew Fekete,721,Shaun Marsh,844,Jake Carder,206,47,Right,Short Mid Wicket,0,0,0,0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:28:11Z,5,False,1068,Andrew Fekete,721,Shaun Marsh,844,Jake Carder,306,59,Right,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174598,14,2.89,3.0,0.0,0.0,3.0,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:28:45Z,6,False,1068,Andrew Fekete,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:29:52Z,1,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:30:23Z,2,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,270,40,Right,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:30:59Z,3,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,MissedLegSide,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:31:31Z,4,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:32:03Z,5,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174603,15,2.69,0.0,0.0,0.0,,39.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:32:46Z,6,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174608,16,2.52,4.0,0.0,0.0,4.0,43.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:36:04Z,1,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,NotOut2ndUmpire,Null,False,False,False,False,False,True,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,Caught
174608,16,2.52,4.0,0.0,0.0,4.0,43.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:36:50Z,2,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174608,16,2.52,4.0,0.0,0.0,4.0,43.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:37:25Z,3,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
